generacja,najlepszy_fitness,sredni_fitness,liczba_gatunkow,czas_epoki_s,avg_fitness_informed,avg_fitness_uninformed,neat_avg_worth,bench_hold6040,bench_momentum,bench_random,pct_bond,pct_stock,pct_crypto,pct_cash,avg_trades
727,622.53,463.86,2,1.87,435.27,492.45,3713.35,362.27,201.19,437.30,5.62,80.04,9.75,4.59,137.63
728,902.01,558.51,2,1.95,506.42,610.60,8921.53,397.15,474.00,463.42,5.30,81.22,8.46,5.02,205.13
729,730.23,483.18,2,1.94,444.80,521.56,4576.80,442.06,1424.12,476.11,5.54,80.46,9.44,4.56,161.96
730,736.46,499.32,2,1.92,465.24,533.40,5061.34,345.60,529.60,420.63,4.86,80.75,9.87,4.52,167.93
731,556.95,441.60,2,1.90,432.29,450.91,3150.34,382.73,364.24,416.05,5.66,77.50,11.90,4.94,117.00
732,729.43,504.61,2,1.90,580.50,428.72,5971.98,343.41,148.88,408.63,5.25,80.47,7.80,6.48,174.06
733,739.80,503.36,2,1.91,463.53,543.19,5643.57,329.61,535.89,428.67,5.46,80.00,8.45,6.09,180.60
734,628.57,503.42,2,1.89,490.22,516.63,5293.90,355.72,662.09,391.60,5.79,80.63,9.91,3.67,205.10
735,528.31,394.44,2,2.00,403.07,385.80,1975.99,341.67,598.97,388.23,6.55,71.81,15.77,5.87,109.38
736,893.64,507.12,2,1.97,559.42,454.82,6336.87,354.99,790.54,400.18,6.06,78.53,10.28,5.13,182.74
737,799.48,551.32,2,1.93,468.63,634.01,8401.07,363.35,170.84,486.19,5.87,81.40,8.87,3.86,210.14
738,567.16,445.05,2,1.88,456.34,433.77,3237.51,347.28,826.44,445.24,5.71,76.53,11.76,6.01,148.65
739,931.13,582.06,2,1.93,685.27,478.85,11780.48,339.55,191.62,411.09,5.35,82.86,7.62,4.17,224.83
740,502.66,416.74,2,1.85,424.12,409.37,2322.90,367.73,564.98,451.98,6.00,73.30,12.91,7.80,132.03
741,668.00,470.58,2,1.96,507.70,433.46,4370.96,276.28,484.53,308.49,5.08,78.46,10.57,5.90,145.41
742,655.39,464.47,2,2.03,485.46,443.48,3896.52,374.22,204.59,542.38,5.29,79.20,10.68,4.83,138.92
743,581.25,441.06,2,1.93,431.33,450.79,3058.58,361.42,1076.64,412.76,5.98,75.63,12.72,5.67,109.05
744,606.42,454.04,2,1.91,430.57,477.51,3361.89,395.24,452.55,460.03,6.24,74.78,13.82,5.17,137.72
745,876.41,567.32,2,1.99,471.54,663.09,10395.23,305.62,391.52,383.39,6.92,77.70,10.82,4.56,220.36
746,950.67,635.62,2,1.92,557.57,713.66,15790.66,345.52,531.00,420.12,7.64,76.98,9.26,6.11,306.55
747,590.76,427.89,2,1.95,437.77,418.00,2723.67,261.19,277.17,356.75,8.59,70.83,13.84,6.74,158.30
748,866.84,531.82,2,1.91,467.22,596.42,7040.65,400.02,184.38,465.63,6.61,77.94,9.19,6.26,216.59
749,642.36,453.47,2,1.87,445.46,461.47,3413.63,399.17,751.70,460.90,6.30,77.63,11.68,4.39,126.25
750,494.02,400.89,2,1.95,394.09,407.69,2140.51,326.98,439.84,401.70,7.21,72.48,13.79,6.51,119.86
751,783.38,522.57,2,1.99,580.32,464.82,6629.54,421.30,476.83,447.35,5.43,79.09,11.72,3.76,166.63
752,787.67,501.15,2,1.93,442.44,559.87,6030.18,359.22,344.45,372.78,5.57,81.96,9.60,2.87,156.50
753,624.50,493.54,2,1.98,455.55,531.53,4624.58,296.47,578.91,345.06,6.73,77.79,9.94,5.54,210.32
754,563.41,395.05,2,2.11,395.39,394.72,1993.25,295.61,934.93,378.84,5.95,69.94,17.33,6.79,108.53
755,640.26,470.61,2,1.77,442.77,498.46,4023.02,405.27,654.01,621.94,5.83,76.87,14.26,3.05,131.44
756,708.24,537.06,2,1.83,485.40,588.73,6970.14,343.04,188.43,382.50,6.14,79.87,9.41,4.58,223.85
757,596.31,422.15,2,1.83,422.82,421.47,2472.17,393.15,201.25,421.13,6.87,72.25,14.96,5.93,136.12
758,874.30,508.75,2,1.80,455.33,562.18,5958.55,345.00,328.13,415.52,6.37,75.78,11.53,6.33,172.01
759,716.98,443.66,2,1.81,454.67,432.65,3272.35,427.42,295.12,526.01,6.51,74.62,13.18,5.69,150.73
760,751.00,512.48,2,2.01,474.64,550.32,5563.27,379.57,521.17,472.03,6.14,77.14,11.92,4.80,195.35
761,533.55,423.99,2,2.04,425.10,422.88,2748.67,268.95,1138.99,296.06,6.08,75.04,12.95,5.94,126.56
762,642.36,460.42,2,1.85,485.53,435.31,3686.11,414.79,228.12,501.79,5.45,78.81,10.29,5.45,134.09
763,670.24,501.81,2,2.05,474.13,529.49,5116.66,333.94,1469.23,381.75,5.83,78.85,9.99,5.32,168.76
764,747.29,573.22,2,1.80,535.75,610.68,8850.26,345.30,614.40,422.20,5.68,81.11,8.33,4.88,218.81
765,637.16,479.75,2,1.93,460.79,498.72,3991.76,346.72,1833.68,406.46,5.82,77.97,10.36,5.85,165.24
766,712.90,448.85,2,1.85,447.56,450.13,3225.63,358.81,729.74,419.81,5.46,78.68,11.46,4.39,134.46
767,796.64,535.31,2,1.79,558.56,512.06,6249.00,391.43,233.80,449.05,5.38,81.20,9.34,4.07,193.46
768,660.59,542.04,2,1.88,554.45,529.64,6158.61,383.95,1428.60,470.50,5.36,81.05,10.32,3.27,193.93
769,812.89,523.56,2,1.78,594.10,453.02,6609.77,396.48,653.99,530.29,5.69,80.37,9.34,4.59,175.90
770,715.12,434.65,2,1.88,421.96,447.34,2994.16,330.14,696.40,365.89,6.58,73.24,13.98,6.20,146.12
771,773.57,503.51,2,1.85,466.87,540.15,4916.88,384.33,536.35,449.52,6.30,74.81,13.29,5.61,189.13
772,600.67,462.31,2,1.89,458.39,466.24,3541.39,366.65,603.90,475.08,6.01,76.91,11.89,5.19,147.03
773,718.27,496.98,2,1.81,478.60,515.36,4860.98,304.83,205.51,432.41,6.18,78.00,10.78,5.04,195.85
774,553.63,419.99,2,1.78,413.05,426.93,2679.56,320.98,461.77,356.16,6.44,75.08,12.90,5.58,120.16
775,708.11,453.99,2,1.88,452.30,455.69,3744.76,375.68,173.36,473.29,6.23,78.53,11.09,4.14,123.43
776,721.42,487.64,2,1.95,449.30,525.97,4606.88,440.18,503.49,503.82,6.56,79.01,9.47,4.96,176.76
777,501.06,404.65,2,1.87,413.93,395.37,2290.00,344.76,222.52,447.06,6.14,73.64,13.63,6.59,117.98
778,552.55,405.83,2,1.84,399.46,412.21,2273.57,412.26,463.61,518.07,5.70,72.09,16.39,5.83,107.58
779,807.13,502.68,2,1.88,458.44,546.91,5638.61,380.88,466.18,417.20,6.17,74.58,15.02,4.23,165.93
780,658.18,414.62,2,1.87,414.24,415.01,2436.45,322.86,222.41,435.46,5.78,70.51,15.87,7.85,135.31
781,753.76,465.96,2,1.89,465.98,465.94,3956.60,352.10,189.02,413.32,5.96,68.39,20.08,5.57,148.81
782,837.30,529.39,2,1.88,575.76,483.03,7058.57,356.33,221.98,473.68,5.74,67.73,22.69,3.85,182.58
783,629.12,436.31,2,1.88,393.37,479.24,2969.36,333.05,173.18,400.56,6.14,64.58,23.99,5.29,142.69
784,631.43,475.51,2,1.94,456.34,494.69,4033.75,323.29,459.85,409.27,5.98,67.50,22.29,4.23,146.73
785,664.84,445.35,2,1.84,433.00,457.70,3579.75,288.98,306.34,347.08,5.80,64.17,26.48,3.55,113.14
786,852.19,453.08,2,1.96,477.75,428.41,3416.63,290.14,211.29,391.05,6.34,69.42,19.61,4.64,141.37
787,690.71,489.06,2,1.89,514.32,463.80,4362.91,314.79,157.26,431.46,5.89,68.91,22.16,3.05,142.26
788,673.93,431.71,2,1.89,459.68,403.73,2998.12,369.01,630.13,431.17,6.35,69.51,17.78,6.36,129.15
789,713.44,514.93,2,1.95,539.77,490.09,5862.20,296.43,708.36,400.65,5.61,68.51,21.01,4.87,175.80
790,707.54,493.90,2,1.91,495.90,491.91,4780.47,444.94,1305.08,456.70,5.88,68.65,21.40,4.06,148.26
791,689.25,506.60,2,1.89,517.94,495.27,5498.70,359.66,1004.14,388.86,6.44,71.30,18.70,3.55,164.26
792,736.69,512.87,2,1.92,452.14,573.61,6356.22,353.97,484.01,472.89,6.44,72.95,15.12,5.50,192.43
793,510.13,393.51,2,1.85,395.31,391.71,2133.24,351.25,1184.76,380.04,6.81,66.07,20.11,7.01,114.14
794,558.14,414.40,2,1.83,420.69,408.11,2610.98,386.67,568.31,501.26,6.07,68.24,19.20,6.49,114.54
795,643.36,472.46,2,1.84,456.22,488.71,4339.94,337.09,1542.93,461.90,5.79,72.68,17.17,4.36,130.79
796,537.04,420.90,2,1.83,446.47,395.34,2535.23,325.88,1253.47,459.33,4.57,68.76,22.33,4.33,98.68
797,664.94,450.59,2,1.87,472.08,429.11,3457.04,320.64,783.14,378.07,5.78,72.56,15.61,6.05,116.76
798,535.40,445.06,2,1.90,468.38,421.75,3259.86,333.26,409.60,357.24,5.25,70.96,19.76,4.03,121.82
799,778.33,565.08,2,1.82,598.09,532.08,8451.57,377.06,165.34,415.58,5.51,74.03,16.09,4.37,224.76
800,673.13,482.49,2,1.80,523.97,441.02,4881.67,314.53,773.72,400.14,5.00,70.81,20.84,3.35,142.69
801,547.49,439.73,2,1.82,420.30,459.17,2914.03,382.27,1830.34,498.87,5.76,67.36,21.39,5.49,123.52
802,645.93,444.64,2,1.79,424.64,464.64,3047.98,363.22,551.55,430.02,5.37,66.71,21.52,6.40,133.00
803,651.19,409.92,2,1.81,399.91,419.92,2441.30,346.53,883.44,425.15,5.51,69.36,18.20,6.93,94.50
804,577.93,428.89,2,1.85,418.41,439.37,2866.31,344.70,721.19,394.19,5.83,69.83,18.67,5.68,106.98
805,569.96,428.23,2,1.92,419.99,436.48,2880.32,386.38,811.84,486.46,5.09,70.08,18.56,6.27,111.43
806,711.58,525.21,2,1.81,505.09,545.32,5771.25,361.63,355.77,405.27,6.17,71.11,16.95,5.77,166.98
807,638.26,488.19,2,1.85,502.75,473.64,4526.65,348.19,284.15,377.00,5.66,66.38,22.98,4.98,140.28
808,636.07,461.53,2,1.84,485.68,437.38,3776.55,301.58,172.03,383.02,5.82,67.91,19.99,6.28,129.36
809,770.61,515.31,2,1.80,595.39,435.23,7073.54,345.75,1006.11,419.77,5.16,65.11,25.91,3.82,170.75
810,611.81,479.26,2,1.76,496.40,462.12,4124.81,380.32,233.33,476.60,5.47,68.93,20.05,5.56,156.01
811,601.59,460.00,2,1.73,444.26,475.75,3711.92,356.43,1021.00,469.24,5.61,67.66,20.59,6.15,128.22
812,540.60,434.60,2,1.74,425.77,443.42,2978.32,390.97,263.90,508.66,5.82,67.55,21.06,5.57,114.27
813,703.49,516.18,2,1.76,534.58,497.79,6143.27,304.45,274.35,453.49,6.02,69.70,20.25,4.04,157.07
814,820.82,501.75,2,1.77,517.95,485.55,5511.23,351.94,533.19,443.68,6.93,69.12,18.95,5.00,170.47
815,600.67,513.43,2,1.76,521.04,505.83,5524.97,389.45,1567.87,447.18,6.05,68.99,22.03,2.93,163.67
816,498.23,371.14,2,1.74,381.82,360.46,1750.54,359.76,275.27,473.21,6.20,59.40,27.39,7.01,93.89
817,735.97,507.13,2,1.79,479.84,534.43,5454.98,349.07,140.51,400.60,6.33,68.80,19.77,5.10,173.64
818,614.87,426.79,2,1.75,416.63,436.95,2784.16,286.07,168.53,355.69,6.59,68.12,19.14,6.16,123.13
819,1006.62,602.62,2,1.88,557.24,648.00,11531.41,363.57,629.47,399.11,6.80,73.71,14.74,4.75,246.71
820,542.98,405.69,2,1.82,417.60,393.79,2348.53,339.60,182.64,440.84,6.69,68.75,18.65,5.91,120.86
821,667.76,432.02,2,1.81,382.23,481.81,3357.41,374.94,230.68,483.63,6.00,69.16,18.61,6.23,135.14
822,812.39,544.98,2,1.84,533.54,556.41,7427.16,370.61,539.12,482.35,6.16,72.28,16.88,4.68,184.90
823,815.86,549.19,2,1.82,589.98,508.39,7213.43,380.30,1214.32,456.81,6.38,73.14,16.06,4.42,211.53
824,555.92,426.03,2,1.84,422.23,429.83,2648.81,411.04,206.63,489.18,6.43,64.41,23.22,5.94,138.49
825,699.60,455.61,2,1.94,462.89,448.34,3466.49,282.15,730.30,334.56,6.09,64.79,23.80,5.32,128.19
826,742.38,487.73,2,1.95,481.78,493.67,4569.67,387.63,206.52,495.08,6.07,68.41,20.88,4.64,155.88
827,671.17,523.49,2,1.87,507.33,539.65,5639.91,383.86,1055.86,479.16,6.16,71.35,18.66,3.83,193.23
828,661.77,442.38,2,1.83,434.77,449.99,3012.94,363.78,161.24,387.17,5.95,69.32,18.42,6.32,125.03
829,771.54,471.17,2,1.82,442.19,500.15,3933.61,453.34,302.63,569.50,6.07,72.10,15.61,6.23,147.62
830,633.15,471.68,2,1.88,482.38,460.97,3900.12,325.60,493.70,400.92,5.74,71.98,16.51,5.77,144.31
831,718.18,529.78,2,2.11,570.33,489.22,6240.47,397.51,197.86,436.34,6.16,75.76,13.96,4.12,176.42
832,819.46,529.99,2,2.09,585.21,474.78,6849.65,396.02,255.37,521.60,6.30,70.32,17.96,5.41,199.22
833,697.44,517.32,2,1.90,532.07,502.57,5371.15,365.16,210.51,473.60,6.38,72.32,15.45,5.86,216.58
834,582.04,427.18,2,1.87,428.72,425.65,2808.40,391.46,1164.50,473.43,5.96,66.81,20.36,6.87,141.51
835,617.82,452.65,2,1.83,429.91,475.40,3279.86,364.76,272.83,471.78,6.12,67.25,20.55,6.08,137.17
836,664.45,482.80,2,1.82,448.89,516.72,4262.60,354.77,180.07,442.97,6.47,70.67,16.38,6.48,151.46
837,827.74,503.49,2,1.83,570.70,436.28,5650.98,281.69,483.19,405.31,5.50,70.73,20.60,3.16,150.69
838,553.85,394.20,2,1.83,402.91,385.49,2123.94,310.32,435.28,423.56,6.63,66.21,20.57,6.58,102.53
839,749.12,549.09,2,1.92,573.11,525.07,7689.78,326.23,292.74,392.26,5.00,70.77,20.13,4.10,178.51
840,657.24,430.77,2,1.83,454.76,406.78,3046.97,304.19,807.93,429.63,6.13,71.42,16.25,6.19,107.72
841,862.94,488.80,2,1.86,551.33,426.27,5656.52,355.61,879.57,421.65,5.61,70.84,18.81,4.75,143.36
842,617.19,441.89,2,1.92,425.76,458.03,2923.97,385.54,931.05,508.19,5.41,67.66,20.26,6.67,129.81
843,609.69,437.07,2,1.91,448.00,426.15,2875.38,434.69,257.57,549.15,4.89,70.60,19.27,5.24,106.27
844,555.69,416.05,2,1.91,396.50,435.60,2492.54,405.30,193.58,471.86,4.59,71.24,19.19,4.98,80.57
845,652.14,471.53,2,1.91,461.42,481.64,3995.02,357.17,526.09,483.26,5.16,73.21,17.73,3.89,122.24
846,519.31,411.19,2,1.90,403.03,419.35,2372.69,396.21,281.33,490.29,5.01,67.54,18.86,8.59,83.01
847,662.33,411.95,2,1.86,424.59,399.32,2432.25,355.93,420.92,468.65,5.23,69.34,20.18,5.26,85.01
848,620.00,413.83,2,1.90,440.00,387.67,2582.86,360.98,200.05,562.92,5.66,70.03,17.37,6.94,97.12
849,703.01,468.33,2,1.95,486.75,449.91,4125.69,349.83,736.20,451.67,5.57,73.52,15.54,5.36,129.06
850,785.09,515.68,2,1.99,550.00,481.36,5789.58,322.99,146.28,343.75,6.04,75.95,13.53,4.49,152.99
851,672.08,424.58,2,1.94,436.52,412.65,2899.00,425.27,282.49,535.21,6.91,72.24,15.35,5.51,121.34
852,955.65,547.43,2,2.03,524.01,570.85,7276.23,368.65,519.71,413.33,6.21,76.14,13.33,4.32,175.67
853,917.76,588.26,2,2.02,505.18,671.33,11404.40,284.64,135.52,331.15,6.37,78.30,10.57,4.76,226.86
854,813.38,538.14,2,2.02,483.79,592.49,7650.70,331.55,690.91,422.51,7.11,76.35,11.29,5.25,188.68
855,584.41,415.70,2,1.98,443.26,388.15,2665.34,311.39,555.11,369.43,7.88,69.90,15.04,7.17,123.44
856,987.69,-3889.32,2,1.94,-3802.09,-3976.56,7398.27,359.19,770.19,482.28,6.92,77.30,10.47,5.31,176.99
857,518.40,397.04,2,1.97,409.24,384.83,2154.11,363.40,692.84,429.79,6.76,70.49,15.96,6.78,104.10
858,859.88,511.13,2,1.95,532.75,489.52,6385.48,315.72,254.63,315.92,6.58,76.47,11.48,5.47,153.31
859,588.92,407.09,2,1.94,441.56,372.62,2538.85,362.76,259.95,463.30,7.03,70.47,15.28,7.22,106.89
860,828.64,450.77,2,1.93,498.72,402.83,4496.23,359.87,804.25,469.99,6.26,73.48,14.66,5.60,133.09
861,632.02,437.84,2,1.93,469.63,406.06,3193.52,306.54,147.36,391.65,6.04,75.80,14.01,4.15,125.90
862,738.65,478.90,2,1.98,462.06,495.75,4356.10,321.40,1072.41,382.00,5.57,75.67,13.79,4.96,156.91
863,667.01,440.24,2,1.92,490.42,390.06,3480.62,378.09,858.56,424.28,5.69,76.41,12.44,5.45,129.83
864,466.69,371.10,2,1.90,371.63,370.58,1785.83,397.88,216.12,497.34,5.84,70.72,18.43,5.02,79.00
865,700.51,507.64,2,2.02,521.94,493.34,5813.50,314.88,146.82,386.93,6.11,76.79,11.43,5.66,179.41
866,778.01,511.17,2,2.25,557.72,464.61,6087.44,394.58,345.75,420.15,6.72,77.52,10.19,5.57,183.09
867,789.85,414.94,2,1.99,394.65,435.24,2918.43,339.32,1362.53,463.27,7.48,68.86,16.40,7.26,119.83
868,611.31,423.46,2,1.98,431.07,415.85,2593.83,354.81,274.52,404.50,6.40,71.24,16.35,6.01,129.81
869,879.19,467.91,2,1.97,419.55,516.28,4987.13,305.07,198.57,444.28,6.96,70.13,16.27,6.64,152.89
870,615.91,396.59,2,2.00,396.25,396.92,2251.54,462.81,320.71,495.22,6.25,64.23,21.49,8.02,108.56
871,614.18,426.98,2,1.98,407.04,446.93,2826.34,410.59,1733.65,443.69,5.82,63.43,24.98,5.78,109.09
872,604.76,426.19,2,2.01,448.92,403.45,2712.85,335.20,253.94,391.17,5.65,69.22,17.41,7.72,110.31
873,794.36,483.90,2,2.02,492.02,475.79,4507.83,413.62,879.83,495.63,5.90,70.13,18.01,5.97,131.25
874,658.84,455.38,2,2.00,513.45,397.32,3810.06,273.69,452.54,356.59,6.00,72.19,14.23,7.59,134.55
875,799.14,489.95,2,2.03,523.30,456.60,5444.65,420.79,293.68,572.79,5.83,71.88,17.53,4.75,153.96
876,658.97,477.58,2,2.06,523.26,431.91,4462.55,326.51,1027.67,423.63,6.35,74.68,13.82,5.15,138.08
877,801.80,580.63,2,2.04,623.76,537.50,9333.95,386.13,321.55,461.82,6.47,72.07,15.72,5.75,226.10
878,773.11,468.22,2,2.06,535.47,400.97,4849.37,330.71,349.05,377.18,7.26,72.40,14.02,6.32,151.10
879,680.00,397.95,2,1.98,402.72,393.18,2183.73,326.43,165.41,433.99,7.47,62.17,21.17,9.19,109.59
880,622.15,405.61,2,1.95,455.47,355.74,2780.49,375.14,1429.74,535.75,6.54,62.08,27.51,3.88,98.45
881,875.55,503.79,2,2.03,498.10,509.49,5408.98,326.51,522.38,336.99,7.33,65.26,21.97,5.45,163.65
882,687.77,444.58,2,1.98,459.37,429.79,3322.65,311.27,158.16,355.13,7.93,60.86,25.74,5.47,144.93
883,612.33,420.86,2,1.97,417.64,424.08,2782.97,342.64,237.26,462.08,7.98,60.44,26.38,5.20,114.85
884,661.98,464.12,2,2.00,506.55,421.70,3807.53,446.29,654.15,550.91,7.62,67.15,19.72,5.52,144.44
885,710.02,500.30,2,2.05,518.52,482.09,5011.60,269.09,414.24,324.51,7.16,65.51,24.10,3.23,180.31
886,560.23,391.15,2,1.92,389.33,392.97,2100.40,366.42,1485.32,388.85,7.12,61.04,23.49,8.35,116.07
887,679.37,467.63,2,1.96,466.85,468.41,3699.93,308.55,188.80,421.76,6.04,67.07,20.52,6.36,145.80
888,699.61,476.80,2,1.90,463.54,490.06,4417.70,308.22,357.41,380.23,5.89,66.54,22.89,4.67,153.98
889,865.89,554.46,2,1.96,548.48,560.44,7844.77,312.14,133.79,435.11,6.40,69.32,20.05,4.23,200.13
890,674.52,486.60,2,1.87,483.17,490.03,4715.65,434.04,314.87,472.85,6.73,67.63,20.67,4.96,156.77
891,641.09,441.94,2,1.87,455.31,428.57,3089.96,379.68,480.53,405.81,6.16,65.89,20.94,7.01,123.20
892,598.05,403.66,2,1.86,391.58,415.75,2340.35,416.95,497.00,521.42,6.56,66.67,20.41,6.36,99.07
893,616.53,441.50,2,1.82,437.25,445.75,3070.02,427.39,293.16,526.75,5.35,68.15,20.09,6.42,113.09
894,508.77,415.68,2,1.81,402.02,429.33,2445.30,435.54,275.79,421.01,4.93,70.42,19.50,5.15,90.44
895,660.00,429.70,2,1.84,418.24,441.16,2911.93,266.21,361.58,347.79,5.07,72.23,16.58,6.13,88.53
896,772.31,548.75,2,1.83,524.96,572.54,7377.37,436.23,1559.78,508.08,4.66,73.57,18.05,3.72,170.33
897,535.68,423.54,2,1.85,434.86,412.23,2680.37,381.36,182.96,441.14,5.15,68.83,18.60,7.41,123.35
898,594.67,411.59,2,1.79,399.53,423.66,2345.77,311.60,449.78,381.69,5.08,66.77,21.19,6.97,106.31
899,573.70,461.15,2,1.81,449.31,472.99,3448.13,369.08,907.38,421.91,5.40,68.41,20.53,5.66,125.96
900,678.24,518.54,2,1.85,542.86,494.21,5886.58,392.94,197.14,430.11,5.76,72.47,17.62,4.15,162.15
901,878.85,603.23,2,1.82,625.80,580.65,10518.70,362.43,235.57,475.48,5.69,67.32,23.10,3.90,237.08
902,688.83,534.12,2,1.83,540.76,527.49,6026.19,314.33,375.98,336.33,6.09,70.80,20.63,2.48,189.47
903,640.86,381.38,2,1.76,361.52,401.24,1990.19,393.83,570.49,464.58,6.22,60.58,24.46,8.74,96.68
904,773.46,481.50,2,1.79,506.54,456.46,4382.34,340.35,207.30,451.78,5.85,68.58,22.19,3.38,147.74
905,571.30,429.40,2,1.84,422.40,436.40,2723.19,385.27,376.63,411.20,5.39,69.58,20.90,4.13,107.96
906,740.30,505.48,2,1.73,542.07,468.88,5631.30,291.09,427.03,337.44,5.19,70.46,20.33,4.02,154.42
907,730.85,550.89,2,1.79,561.15,540.64,7350.49,389.88,500.42,495.51,5.70,72.39,17.93,3.98,191.47
908,845.53,562.63,2,1.81,533.17,592.10,8766.81,379.74,631.40,486.82,5.58,66.34,24.18,3.90,206.63
909,696.37,550.87,2,1.77,574.43,527.31,6890.82,379.93,202.53,419.73,6.71,67.49,21.57,4.23,189.87
910,757.51,585.91,2,1.82,593.12,578.70,8528.37,437.87,481.59,496.13,6.82,66.96,21.74,4.48,233.43
911,741.56,532.17,2,1.75,577.34,486.99,6927.79,299.37,136.43,345.13,6.29,63.68,25.74,4.29,188.74
912,734.55,487.23,2,1.79,475.00,499.46,4585.74,393.92,229.02,522.75,6.26,66.19,22.28,5.27,170.72
913,827.12,572.54,2,1.82,571.79,573.30,7873.42,407.47,213.43,466.15,6.62,68.23,20.42,4.73,223.29
914,979.70,643.80,2,1.80,664.55,623.04,13973.42,347.69,1465.77,468.19,6.86,66.83,20.92,5.39,299.39
915,789.81,467.07,2,1.78,423.83,510.30,4234.91,417.98,718.46,579.38,7.72,68.33,16.85,7.11,179.32
916,651.29,481.76,2,1.82,467.06,496.46,4138.34,363.39,244.62,432.27,6.59,65.06,22.55,5.80,194.55
917,843.22,490.36,2,1.81,421.22,559.49,6000.09,329.73,192.57,438.11,7.40,70.05,15.99,6.56,174.41
918,786.28,513.84,2,1.83,540.07,487.61,6221.00,384.76,698.89,486.51,6.22,67.63,22.58,3.58,215.44
919,869.19,577.30,2,1.86,643.09,511.51,9651.72,410.27,282.81,538.49,5.78,65.91,24.66,3.65,235.28
920,875.85,580.54,2,1.85,611.24,549.85,9751.16,364.63,1057.28,409.11,6.13,74.36,15.28,4.23,231.16
921,640.80,447.82,2,1.84,391.01,504.64,3781.08,286.14,443.46,301.68,6.54,72.44,14.96,6.05,169.05
922,985.62,600.06,2,1.85,497.52,702.60,13254.35,351.81,214.17,414.11,7.09,74.89,11.26,6.77,278.59
923,591.98,391.58,2,1.82,399.82,383.35,2054.09,277.59,165.21,345.80,6.91,62.14,22.81,8.13,124.78
924,711.98,507.51,2,1.89,494.21,520.81,5736.81,363.08,394.12,371.63,6.59,70.11,19.25,4.04,184.68
925,905.96,551.99,2,1.80,519.30,584.68,7531.71,399.79,311.19,471.30,6.96,71.03,17.20,4.80,211.71
926,952.18,591.46,2,1.83,558.09,624.84,11235.46,403.51,388.01,447.28,6.61,73.32,15.69,4.37,246.26
927,754.39,536.36,2,1.86,593.82,478.90,7255.64,401.61,552.69,459.91,5.86,65.46,25.96,2.72,215.23
928,543.15,418.75,2,1.82,427.14,410.36,2636.64,400.09,445.51,541.54,5.93,65.03,24.01,5.03,122.61
929,808.10,584.91,2,1.85,613.89,555.93,9393.54,365.36,1129.99,486.24,5.45,67.20,23.91,3.44,233.22
930,837.75,517.55,2,1.84,435.51,599.59,6764.98,348.78,1218.01,404.02,5.70,76.81,13.50,3.99,196.90
931,682.43,488.81,2,1.79,454.82,522.79,4459.29,368.75,188.28,397.92,5.93,72.55,14.90,6.62,182.35
932,1008.03,628.29,2,1.81,496.76,759.82,19343.08,377.03,214.80,472.99,7.24,77.51,9.41,5.84,283.26
933,536.76,412.36,2,1.85,430.10,394.61,2545.76,382.20,537.86,444.53,6.49,64.22,23.67,5.63,125.75
934,749.96,527.24,2,1.80,590.91,463.56,7062.54,298.59,261.03,357.72,5.64,63.78,26.12,4.45,196.52
935,761.51,497.47,2,1.81,556.87,438.07,5522.62,291.46,1633.96,339.58,6.24,70.39,17.32,6.05,209.45
936,997.79,634.78,2,1.81,549.09,720.48,15802.15,351.90,145.60,404.42,5.99,75.26,13.88,4.88,265.08
937,873.28,631.48,2,1.87,553.47,709.50,13601.95,387.91,130.69,462.28,6.58,75.62,12.72,5.07,294.55
938,833.59,552.46,2,1.88,480.18,624.73,8266.52,309.47,138.24,399.64,6.96,71.25,14.83,6.96,257.56
939,702.89,469.75,2,1.88,526.34,413.16,4799.60,354.67,1582.04,483.06,5.41,66.60,24.74,3.25,188.45
940,907.23,641.95,2,1.85,502.85,781.04,16407.59,357.85,128.85,505.37,4.93,65.73,25.22,4.13,294.93
941,710.17,506.88,2,1.81,448.22,565.54,5761.36,317.83,691.23,411.41,4.72,65.82,25.04,4.42,185.43
942,884.23,471.54,2,1.84,523.16,419.92,5066.57,399.28,299.10,424.40,6.02,72.13,15.36,6.49,166.43
943,953.87,560.34,2,1.88,469.82,650.86,10954.98,288.87,977.55,341.01,6.21,76.69,12.14,4.96,213.41
944,767.38,558.91,2,1.89,616.65,501.16,9002.16,364.33,211.95,501.80,5.30,67.95,22.77,3.98,260.86
945,839.44,644.63,2,1.89,650.31,638.96,13537.49,405.65,222.92,534.07,5.17,73.60,17.78,3.44,272.21
946,826.37,601.79,2,1.91,677.90,525.68,11669.20,318.14,136.24,394.03,4.65,69.52,23.11,2.72,232.46
947,771.29,626.32,2,1.94,616.23,636.41,11789.17,335.56,139.77,401.78,4.89,73.37,18.99,2.75,235.43
948,866.74,640.67,2,1.95,690.57,590.77,13851.36,380.97,562.88,391.21,5.18,75.16,16.54,3.12,271.56
949,911.32,599.65,2,1.93,495.99,703.31,12993.56,376.75,944.27,391.67,6.26,77.28,11.54,4.92,247.36
950,786.78,591.69,2,2.06,515.50,667.88,9383.66,343.81,166.64,422.15,6.83,74.12,11.95,7.09,283.99
951,953.55,655.68,2,2.00,570.68,740.68,19935.28,318.08,221.47,384.07,7.72,75.89,9.43,6.97,340.67
952,677.20,430.05,2,1.94,455.25,404.85,3149.93,329.83,502.36,393.90,5.46,67.09,23.67,3.77,132.44
